timestamp,open,high,low,close,volume,transparent_open,transparent_high,transparent_low,transparent_close,transparent_volume,volume_transparency.A
2022-08-03T00:00:00Z,0.0000046464695,0.0000049525033,0.0000046464695,0.0000049525033,78.95,0.0000046464695,0.0000049525033,0.0000046464695,0.0000049525033,78.95,78
2022-08-02T00:00:00Z,0.0000046910169,0.0000048308976,0.0000045808482,0.0000047343224,21.65,0.0000046910169,0.0000048308976,0.0000045808482,0.0000047343224,21.65,21
2022-08-01T00:00:00Z,0.0000045023566,0.0000046125801,0.0000043144747,0.0000043144747,313.44,0.0000045023566,0.0000046125801,0.0000043144747,0.0000043144747,313.44,313
2022-07-31T00:00:00Z,0.0000049169479,0.0000050667460,0.0000048563294,0.0000048796761,43.96,0.0000049169479,0.0000050667460,0.0000048563294,0.0000048796761,43.96,43
2022-07-30T00:00:00Z,0.0000049121629,0.0000050195238,0.0000048381308,0.0000049108618,92.41,0.0000049121629,0.0000050195238,0.0000048381308,0.0000049108618,92.41,92
2022-07-29T00:00:00Z,0.0000049217965,0.0000049227510,0.0000048815776,0.0000048815776,496.71,0.0000049217965,0.0000049227510,0.0000048815776,0.0000048815776,496.71,496
2022-07-28T00:00:00Z,0.0000044127817,0.0000048974381,0.0000044127817,0.0000048974381,115.73,0.0000044127817,0.0000048974381,0.0000044127817,0.0000048974381,115.73,115
2022-07-27T00:00:00Z,0.0000044106588,0.0000048152961,0.0000044066468,0.0000048036513,18.79,0.0000044106588,0.0000048152961,0.0000044066468,0.0000048036513,18.79,18
2022-07-26T00:00:00Z,0.0000042979138,0.0000044134258,0.0000042979138,0.0000043743618,130.16,0.0000042979138,0.0000044134258,0.0000042979138,0.0000043743618,130.16,130
2022-07-25T00:00:00Z,0.0000046845309,0.0000046845309,0.0000042995838,0.0000042995838,139.42,0.0000046845309,0.0000046845309,0.0000042995838,0.0000042995838,139.42,139
2022-07-24T00:00:00Z,0.0000046109425,0.0000046109425,0.0000043617805,0.0000043617805,12.39,0.0000046109425,0.0000046109425,0.0000043617805,0.0000043617805,12.39,12
2022-07-23T00:00:00Z,0.0000045802566,0.0000045802566,0.0000043178715,0.0000043178715,147.67,0.0000045802566,0.0000045802566,0.0000043178715,0.0000043178715,147.67,147
2022-07-22T00:00:00Z,0.0000047282261,0.0000047282261,0.0000042528246,0.0000042528246,209.38,0.0000047282261,0.0000047282261,0.0000042528246,0.0000042528246,209.38,209
2022-07-21T00:00:00Z,0.0000045407418,0.0000045407418,0.0000043794367,0.0000043794367,207.82,0.0000045407418,0.0000045407418,0.0000043794367,0.0000043794367,207.82,207
2022-07-20T00:00:00Z,0.0000049227063,0.0000049227063,0.0000046575571,0.0000046575571,951.65,0.0000049227063,0.0000049227063,0.0000046575571,0.0000046575571,951.65,951
2022-07-19T00:00:00Z,0.0000047778183,0.0000052839734,0.0000047778183,0.0000052839734,103.12,0.0000047778183,0.0000052839734,0.0000047778183,0.0000052839734,103.12,103
2022-07-18T00:00:00Z,0.0000047340907,0.0000049610042,0.0000047340907,0.0000047833450,676.01,0.0000047340907,0.0000049610042,0.0000047340907,0.0000047833450,676.01,676
2022-07-17T00:00:00Z,0.0000051776601,0.0000051776601,0.0000050998582,0.0000051195546,42.61,0.0000051776601,0.0000051776601,0.0000050998582,0.0000051195546,42.61,42
2022-07-16T00:00:00Z,0.0000048871931,0.0000051692496,0.0000048871931,0.0000051674192,106.72,0.0000048871931,0.0000051692496,0.0000048871931,0.0000051674192,106.72,106
2022-07-15T00:00:00Z,0.0000049604205,0.0000049604205,0.0000047950165,0.0000047950165,178.05,0.0000049604205,0.0000049604205,0.0000047950165,0.0000047950165,178.05,178
2022-07-14T00:00:00Z,0.0000048271764,0.0000050223214,0.0000047405115,0.0000047405115,749.33,0.0000048271764,0.0000050223214,0.0000047405115,0.0000047405115,749.33,749
2022-07-13T00:00:00Z,0.0000049463695,0.0000049654580,0.0000047675641,0.0000047675641,543.40,0.0000049463695,0.0000049654580,0.0000047675641,0.0000047675641,543.40,543
2022-07-12T00:00:00Z,0.0000047747254,0.0000049523304,0.0000047747254,0.0000048006463,113.93,0.0000047747254,0.0000049523304,0.0000047747254,0.0000048006463,113.93,113
2022-07-11T00:00:00Z,0.0000051570155,0.0000051570155,0.0000047399272,0.0000047399272,429.56,0.0000051570155,0.0000051570155,0.0000047399272,0.0000047399272,429.56,429
2022-07-10T00:00:00Z,0.0000052851150,0.0000052851150,0.0000051515647,0.0000051515647,235.66,0.0000052851150,0.0000052851150,0.0000051515647,0.0000051515647,235.66,235
2022-07-09T00:00:00Z,0.0000051547417,0.0000052532381,0.0000050493417,0.0000050493417,578.25,0.0000051547417,0.0000052532381,0.0000050493417,0.0000050493417,578.25,578
2022-07-08T00:00:00Z,0.0000050762226,0.0000052216933,0.0000050374416,0.0000051316908,74.10,0.0000050762226,0.0000052216933,0.0000050374416,0.0000051316908,74.10,74
2022-07-07T00:00:00Z,0.0000054760244,0.0000054760244,0.0000050685261,0.0000050685261,716.85,0.0000054760244,0.0000054760244,0.0000050685261,0.0000050685261,716.85,716
2022-07-06T00:00:00Z,0.0000048799323,0.0000052119089,0.0000048799323,0.0000052119089,200.10,0.0000048799323,0.0000052119089,0.0000048799323,0.0000052119089,200.10,200
2022-07-05T00:00:00Z,0.0000051322240,0.0000051322240,0.0000048669154,0.0000048669154,630.86,0.0000051322240,0.0000051322240,0.0000048669154,0.0000048669154,630.86,630
2022-07-04T00:00:00Z,0.0000047851747,0.0000051151580,0.0000047851747,0.0000051151580,115.20,0.0000047851747,0.0000051151580,0.0000047851747,0.0000051151580,115.20,115
2022-07-03T00:00:00Z,0.0000047115523,0.0000047755193,0.0000046691400,0.0000047755193,587.58,0.0000047115523,0.0000047755193,0.0000046691400,0.0000047755193,587.58,587
2022-07-02T00:00:00Z,0.0000046041645,0.0000046235593,0.0000043541607,0.0000043541607,103.36,0.0000046041645,0.0000046235593,0.0000043541607,0.0000043541607,103.36,103
